function,category,original_line,current_line,cpp_locations
function_4a67a0,replacement_mapping_unresolved,212048,,
function_4a7b10,replacement_mapping_unresolved,212955,,
function_4a7b70,replacement_mapping_unresolved,212982,,
function_4a8060,replacement_mapping_unresolved,213372,,
function_4a8470,replacement_mapping_unresolved,213805,,
function_4a8540,replacement_mapping_unresolved,213882,,
function_4a8c50,modified_nonempty_body,214329,180680,
function_4a8c90,modified_nonempty_body,214348,180695,
function_4a8cc0,modified_nonempty_body,214356,180708,
function_4a8d60,explicit_receiver_in_c,214382,,
function_4a8db0,modified_nonempty_body,214404,180752,
function_4a8ea0,replacement_mapping_unresolved,214476,,
function_4a8f90,replacement_mapping_unresolved,214515,,
function_4a90c0,modified_nonempty_body,214561,180827,src/squirrel/squirrel_host_compat.cpp:438
function_4a91c0,cpp_address_replacement,214597,,src/squirrel/squirrel_host_compat.cpp:146
function_4a9250,cpp_address_replacement,214609,,src/squirrel/squirrel_class_binding.cpp:38
function_4a92e0,cpp_address_replacement,214621,,src/squirrel/squirrel_host_compat.cpp:153
function_4a9370,cpp_address_replacement,214633,,src/squirrel/squirrel_class_binding.cpp:48
function_4a9490,cpp_address_replacement,214721,,src/squirrel/squirrel_class_binding.cpp:70
function_4a9500,modified_nonempty_body,214745,180868,src/squirrel/squirrel_host_compat.cpp:75
function_4a9540,cpp_address_replacement,214759,,src/squirrel/squirrel_host_compat.cpp:86
function_4a9570,modified_nonempty_body,214771,180893,src/squirrel/squirrel_host_compat.cpp:104
function_4a95c0,unchanged_decompiled_body,214795,180898,src/squirrel/squirrel_host_compat.cpp:118
function_4a9600,cpp_address_replacement,214807,,src/squirrel/squirrel_host_compat.cpp:138
function_4a9660,modified_nonempty_body,214825,180913,src/squirrel/squirrel_host_compat.cpp:132
function_4a96c0,cpp_address_replacement,214838,,src/squirrel/squirrel_host_compat.cpp:160
function_4a9730,cpp_address_replacement,214871,,src/squirrel/squirrel_host_compat.cpp:169
function_4a97b0,cpp_address_replacement,214884,,src/squirrel/squirrel_host_compat.cpp:192
function_4a9840,cpp_address_replacement,214900,,src/squirrel/squirrel_host_compat.cpp:201
function_4a98d0,replacement_mapping_unresolved,214915,,
function_4a9950,cpp_address_replacement,214928,,src/squirrel/squirrel_host_compat.cpp:209
function_4a99f0,cpp_address_replacement,214945,,src/squirrel/squirrel_host_compat.cpp:166
function_4a9a40,cpp_address_replacement,214965,,src/squirrel/squirrel_host_compat.cpp:232
function_4a9ac0,cpp_address_replacement,214983,,src/squirrel/squirrel_host_compat.cpp:235
function_4a9b40,cpp_address_replacement,215001,,src/squirrel/squirrel_host_compat.cpp:241
function_4a9bb0,cpp_address_replacement,215018,,src/squirrel/squirrel_host_compat.cpp:253
function_4a9c10,cpp_address_replacement,215033,,src/squirrel/squirrel_host_compat.cpp:261
function_4a9d30,cpp_address_replacement,215078,,src/squirrel/squirrel_host_compat.cpp:279
function_4a9d50,cpp_address_replacement,215085,,src/squirrel/squirrel_host_compat.cpp:278
function_4a9d70,cpp_address_replacement,215093,,src/squirrel/squirrel_host_compat.cpp:302
function_4a9dc0,replacement_mapping_unresolved,215118,,
function_4a9e30,cpp_address_replacement,215133,,src/squirrel/squirrel_host_compat.cpp:305
function_4a9f60,cpp_address_replacement,215186,,src/squirrel/squirrel_host_compat.cpp:345
function_4aa000,cpp_address_replacement,215211,,src/squirrel/squirrel_host_compat.cpp:238
function_4aa110,replacement_mapping_unresolved,215248,,
function_4aa210,modified_nonempty_body,215288,181021,src/squirrel/squirrel_host_compat.cpp:412
function_4aa2d0,replacement_mapping_unresolved,215315,,
function_4aa3a0,modified_nonempty_body,215341,181034,src/squirrel/squirrel_host_compat.cpp:425
function_4aa470,unchanged_decompiled_body,215366,181059,
function_4aa490,modified_nonempty_body,215374,181067,
function_4aa4b0,unchanged_decompiled_body,215382,181079,
function_4aa4d0,unchanged_decompiled_body,215390,181087,
function_4aa4f0,unchanged_decompiled_body,215398,181095,
function_4aa540,modified_nonempty_body,215429,179011,src/squirrel/squirrel_class_binding.cpp:79;src/squirrel/squirrel_class_binding.cpp:205
function_4aa5e0,cpp_address_replacement,215457,,src/squirrel/squirrel_native_variables.cpp:49
function_4aa750,historical_removal_manifest,215525,,
function_4aa970,replacement_mapping_unresolved,215625,,
function_4ab170,modified_nonempty_body,215747,181217,
function_4aab60,cpp_address_replacement,215822,,src/squirrel/squirrel_native_variables.cpp:187
function_4aabd0,cpp_address_replacement,215839,,src/squirrel/squirrel_native_variables.cpp:188
function_4aac40,replacement_mapping_unresolved,215856,,
function_4aaf30,cpp_address_replacement,216142,,src/squirrel/squirrel_native_variables.cpp:189
function_4aafa0,cpp_address_replacement,216159,,src/squirrel/squirrel_native_variables.cpp:190
function_4ab010,original_short_body,216180,181174,
function_4ab020,replacement_mapping_unresolved,216186,,
function_4ab302,unchanged_decompiled_body,216311,181231,
function_4ab330,unchanged_decompiled_body,216318,181238,
function_4ab3e4,unchanged_decompiled_body,216325,181245,
function_4ab4a9,unchanged_decompiled_body,216341,181261,
function_4ab701,original_short_body,216355,181275,
function_4ab704,unchanged_decompiled_body,216361,181281,
function_4ab92d,unchanged_decompiled_body,216380,181300,
function_4ab9d0,unchanged_decompiled_body,216435,181355,
function_4ab9d9,unchanged_decompiled_body,216442,181362,
function_4abc67,original_short_body,216449,181369,
function_4abca1,unchanged_decompiled_body,216457,181377,
function_4ac8b2,unchanged_decompiled_body,216476,181396,
function_4ac9e3,original_short_body,216483,181403,
function_4ac9e5,unchanged_decompiled_body,216489,181409,
function_4aca13,unchanged_decompiled_body,216499,181419,
function_4aca90,original_short_body,216514,181434,
function_4aca9a,original_short_body,216520,181440,
function_4ad000,unchanged_decompiled_body,216561,181481,
function_4ad02e,original_short_body,216577,181497,
function_4ad16b,unchanged_decompiled_body,216583,181503,
function_4ad2c0,unchanged_decompiled_body,216590,181510,
function_4ad562,original_short_body,216597,181517,
function_4ad624,unchanged_decompiled_body,216603,181523,
function_4ad7f2,unchanged_decompiled_body,216730,181650,
function_4ad8af,unchanged_decompiled_body,216746,181666,
function_4ade56,unchanged_decompiled_body,216795,181715,
function_4adf39,unchanged_decompiled_body,216802,181722,
function_4ae181,unchanged_decompiled_body,216809,181729,
function_4ae2a4,unchanged_decompiled_body,216816,181736,
function_4ae55b,unchanged_decompiled_body,216823,181743,
function_4ae565,unchanged_decompiled_body,216830,181750,
function_4ae567,unchanged_decompiled_body,216837,181757,
function_4aecbb,unchanged_decompiled_body,216856,181776,
function_4aecca,original_short_body,216869,181789,
function_4aece1,unchanged_decompiled_body,216875,181795,
function_4aecf7,unchanged_decompiled_body,216882,181802,
function_4aed07,unchanged_decompiled_body,216896,181816,
function_4aed16,unchanged_decompiled_body,216910,181830,
function_4aee9f,unchanged_decompiled_body,216917,181837,
function_4aef60,original_short_body,216991,181911,
function_4aef74,unchanged_decompiled_body,216997,181917,
function_4af0cd,unchanged_decompiled_body,217010,181930,
function_4af0e0,unchanged_decompiled_body,217017,181937,
function_4af520,unchanged_decompiled_body,217060,181980,
function_4afd36,unchanged_decompiled_body,217155,182075,
function_4aff32,unchanged_decompiled_body,217162,182082,
function_4aff46,unchanged_decompiled_body,217170,182090,
function_4b005d,original_short_body,217179,182099,
function_4b0548,original_short_body,217192,182112,
function_4b07d6,unchanged_decompiled_body,217212,182132,
function_4b0978,unchanged_decompiled_body,217220,182140,
function_4b0a1a,unchanged_decompiled_body,217234,182154,
function_4b0b09,unchanged_decompiled_body,217241,182161,
function_4b0bba,original_short_body,217249,182169,
function_4b0bc3,unchanged_decompiled_body,217255,182175,
function_4b0c29,unchanged_decompiled_body,217299,182219,
function_4b0c45,unchanged_decompiled_body,217309,182229,
function_4b0c50,unchanged_decompiled_body,217318,182238,
function_4b0eca,original_short_body,217345,182265,
function_4b15e9,original_short_body,217363,182283,
function_4b15f2,original_short_body,217369,182289,
function_4b17a8,original_short_body,217375,182295,
function_4b17b4,original_short_body,217381,182301,
function_4b26a3,original_short_body,217387,182307,
function_4b26ad,original_short_body,217393,182313,
function_4b26b4,unchanged_decompiled_body,217399,182319,
function_4b26bb,unchanged_decompiled_body,217406,182326,
function_4b26c2,unchanged_decompiled_body,217413,182333,
function_4b26ed,unchanged_decompiled_body,217428,182348,
function_4b2717,unchanged_decompiled_body,217437,182357,
function_4b2756,unchanged_decompiled_body,217454,182374,
function_4b2758,unchanged_decompiled_body,217461,182381,
function_4b275d,unchanged_decompiled_body,217468,182388,
function_4b2769,unchanged_decompiled_body,217475,182395,
function_4b2773,unchanged_decompiled_body,217483,182403,
function_4b28b5,unchanged_decompiled_body,217497,182417,
function_4b41ca,modified_nonempty_body,217511,182431,
function_4b4aa0,unchanged_decompiled_body,217518,182438,
function_4b4aa9,unchanged_decompiled_body,217525,182445,
function_4b4ab2,original_short_body,217532,182452,
function_4b4acb,unchanged_decompiled_body,217538,182458,
function_4b4adc,unchanged_decompiled_body,217547,182467,
function_4b4b0c,unchanged_decompiled_body,217562,182482,
function_4b4b15,unchanged_decompiled_body,217569,182489,
function_4b4b31,original_short_body,217576,182496,
function_4b4b38,unchanged_decompiled_body,217582,182502,
function_4b4c0c,unchanged_decompiled_body,217589,182509,
function_4b4c13,unchanged_decompiled_body,217598,182518,
function_4b5d4f,original_short_body,217796,182716,
function_4b611e,original_short_body,217802,182722,
function_4b6127,unchanged_decompiled_body,217808,182728,
function_4b64a2,original_short_body,217815,182735,
function_4b71fc,original_short_body,217821,182741,
function_4b7208,original_short_body,217827,182747,
function_4b7dea,original_short_body,217833,182753,
function_4b7df6,original_short_body,217839,182759,
function_4b7dff,unchanged_decompiled_body,217845,182765,
function_4b7e01,unchanged_decompiled_body,217852,182772,
function_4b7e27,unchanged_decompiled_body,217860,182780,
function_4b8c20,unchanged_decompiled_body,218552,183472,
function_4b8db1,original_short_body,218561,183481,
function_4b8c88,unchanged_decompiled_body,218570,183490,
function_4b8c9a,unchanged_decompiled_body,218578,183498,
function_4b8cb4,unchanged_decompiled_body,218587,183507,
function_4b8cc4,unchanged_decompiled_body,218595,183515,
function_4b8d20,unchanged_decompiled_body,218607,183527,
function_4b8d4f,unchanged_decompiled_body,218623,183543,
function_4b8d61,unchanged_decompiled_body,218631,183551,
function_4b8d6e,unchanged_decompiled_body,218638,183558,
function_4b8de5,unchanged_decompiled_body,218689,183609,
function_4b923b,original_short_body,218835,183755,
function_4b9403,unchanged_decompiled_body,218841,183761,
function_4b9589,unchanged_decompiled_body,218848,183768,
function_4b9714,unchanged_decompiled_body,218855,183775,
function_4b9743,original_short_body,218863,183783,
function_4b9795,unchanged_decompiled_body,218869,183789,
function_4b9f6f,unchanged_decompiled_body,218882,183802,
function_4ba421,original_short_body,218901,183821,
function_4ba523,original_short_body,218907,183827,
function_4ba52c,unchanged_decompiled_body,218913,183833,
function_4ba5e1,original_short_body,218925,183845,
function_4badb3,unchanged_decompiled_body,218931,183851,
function_4bb17c,original_short_body,218938,183858,
function_4bb266,unchanged_decompiled_body,218944,183864,
function_4bb518,original_short_body,218951,183871,
function_4bb71d,unchanged_decompiled_body,218963,183883,
function_4bb72c,unchanged_decompiled_body,218976,183896,
function_4bb730,unchanged_decompiled_body,218983,183903,
function_4bbf40,unchanged_decompiled_body,219241,184161,
function_4bbf75,unchanged_decompiled_body,219255,184175,
function_4bbf90,unchanged_decompiled_body,219263,184183,
function_4bc177,unchanged_decompiled_body,219271,184191,
function_4bcadf,unchanged_decompiled_body,219286,184206,
function_4bcae6,unchanged_decompiled_body,219293,184213,
function_4bcd8c,unchanged_decompiled_body,219300,184220,
function_4c1f83,original_short_body,219313,184233,
function_4c205d,unchanged_decompiled_body,219319,184239,
function_4c2086,original_short_body,219326,184246,
function_4c29d8,unchanged_decompiled_body,219332,184252,
function_4c3cd4,unchanged_decompiled_body,219359,184279,
function_4c3d09,unchanged_decompiled_body,219368,184288,
function_4c3d28,unchanged_decompiled_body,219385,184305,
function_4c3d2c,unchanged_decompiled_body,219394,184314,
function_4c3d30,original_short_body,219401,184321,
function_4c3ee0,original_short_body,219407,184327,
function_4c427a,unchanged_decompiled_body,219413,184333,
function_4c4283,unchanged_decompiled_body,219420,184340,
function_4c47f4,original_short_body,219427,184347,
function_4c4a04,original_short_body,219433,184353,
function_4c4b00,original_short_body,219439,184359,
function_4c4b10,original_short_body,219445,184365,
function_4c4b20,original_short_body,219451,184371,
function_4c4b30,original_short_body,219457,184377,
function_4c4c50,unchanged_decompiled_body,219485,184405,
function_4c4c80,unchanged_decompiled_body,219495,184415,
function_4c4cf0,unchanged_decompiled_body,219513,184433,
function_4c4d40,unchanged_decompiled_body,219542,184462,
function_4c4df0,unchanged_decompiled_body,219602,184522,
function_4c4e20,unchanged_decompiled_body,219618,184538,
function_4c4e70,unchanged_decompiled_body,219636,184556,
function_4c4e90,unchanged_decompiled_body,219646,184566,
function_4c4ec0,unchanged_decompiled_body,219663,184583,
function_4c4f40,unchanged_decompiled_body,219700,184620,
function_4c4f60,unchanged_decompiled_body,219713,184633,
function_4c50b0,unchanged_decompiled_body,219813,184733,
function_4c53a0,unchanged_decompiled_body,220025,184945,
function_4c53c0,unchanged_decompiled_body,220036,184956,
function_4c5410,unchanged_decompiled_body,220055,184975,
function_4c5430,original_short_body,220063,184983,
function_4c5450,unchanged_decompiled_body,220069,184989,
function_4c5580,original_short_body,220155,185075,
